,SPY
2008-09-18,86.3758544921875
2008-09-19,89.80619812011719
2008-09-22,87.77301025390625
2008-09-23,85.7760238647461
2008-09-24,86.05097198486328
2008-09-25,87.39680480957031
2008-09-26,87.44017028808594
2008-09-29,80.58824157714844
2008-09-30,83.92374420166016
2008-10-01,83.97442626953125
2008-10-02,80.92829132080078
2008-10-03,79.83576202392578
2008-10-06,75.76942443847656
2008-10-07,72.37603759765625
2008-10-08,70.55269622802734
2008-10-09,65.62537384033203
2008-10-10,64.03358459472656
2008-10-13,73.33109283447266
2008-10-14,72.24578857421875
2008-10-15,65.13336944580078
2008-10-16,67.84664916992188
2008-10-17,67.4414291381836
2008-10-20,71.49331665039062
2008-10-21,69.35885620117188
2008-10-22,65.58195495605469
2008-10-23,66.34168243408203
2008-10-24,62.97719192504883
2008-10-27,60.741451263427734
2008-10-28,67.83941650390625
2008-10-29,67.347412109375
2008-10-30,69.67720794677734
2008-10-31,70.06068420410156
2008-11-03,70.26325988769531
2008-11-04,72.65093994140625
2008-11-05,69.59760284423828
2008-11-06,65.74115753173828
2008-11-07,67.91175842285156
2008-11-10,67.02181243896484
2008-11-11,64.95248413085938
2008-11-12,62.09445571899414
2008-11-13,65.96541595458984
2008-11-14,62.67329406738281
2008-11-17,61.84120559692383
2008-11-18,63.00614547729492
2008-11-19,58.968772888183594
2008-11-20,54.591331481933594
2008-11-21,57.536155700683594
2008-11-24,61.522865295410156
2008-11-25,61.97871780395508
2008-11-26,64.37364959716797
2008-11-28,65.18400573730469
2008-12-01,59.41012191772461
2008-12-02,61.69652557373047
2008-12-03,63.179813385009766
2008-12-04,61.718204498291016
2008-12-05,63.62116241455078
2008-12-08,65.84243774414062
2008-12-09,64.75711059570312
2008-12-10,65.19845581054688
2008-12-11,63.62836837768555
2008-12-12,64.38811492919922
2008-12-15,63.49089813232422
2008-12-16,66.47916412353516
2008-12-17,65.8351821899414
2008-12-18,64.60518646240234
2008-12-19,64.3272705078125
2008-12-22,63.50299835205078
2008-12-23,62.84654998779297
2008-12-24,63.21124267578125
2008-12-26,63.57597351074219
2008-12-29,63.393611907958984
2008-12-30,64.8962173461914
2008-12-31,65.82254791259766
2009-01-02,67.80656433105469
2009-01-05,67.72635650634766
2009-01-06,68.1785888671875
2009-01-07,66.13622283935547
2009-01-08,66.40612030029297
2009-01-09,64.98371887207031
2009-01-12,63.42276382446289
2009-01-13,63.539520263671875
2009-01-14,61.54090881347656
2009-01-15,61.56276321411133
2009-01-16,62.044158935546875
2009-01-20,58.769134521484375
2009-01-21,61.30744934082031
2009-01-22,60.359256744384766
2009-01-23,60.62184524536133
2009-01-26,61.03756332397461
2009-01-27,61.657615661621094
2009-01-28,63.743736267089844
2009-01-29,61.67216491699219
2009-01-30,60.417564392089844
2009-02-02,60.23525619506836
2009-02-03,61.08137893676758
2009-02-04,60.782310485839844
2009-02-05,61.6867561340332
2009-02-06,63.44467544555664
2009-02-09,63.532188415527344
2009-02-10,60.62184524536133
2009-02-11,60.979244232177734
2009-02-12,61.02302551269531
2009-02-13,60.366554260253906
2009-02-17,57.78439712524414
2009-02-18,57.64581298828125
2009-02-19,57.02580261230469
2009-02-20,56.4714241027832
2009-02-23,54.450965881347656
2009-02-24,56.51519775390625
2009-02-25,56.07026290893555
2009-02-26,55.15849304199219
2009-02-27,53.92579650878906
2009-03-02,51.496803283691406
2009-03-03,51.1102294921875
2009-03-04,52.32107162475586
2009-03-05,50.18387985229492
2009-03-06,50.27139663696289
2009-03-09,49.680564880371094
2009-03-10,52.64201354980469
2009-03-11,52.98482894897461
2009-03-12,55.070953369140625
2009-03-13,55.5013427734375
2009-03-16,55.333580017089844
2009-03-17,57.02580261230469
2009-03-18,58.302268981933594
2009-03-19,57.58016586303711
2009-03-20,56.35406494140625
2009-03-23,60.40188217163086
2009-03-24,59.2117919921875
2009-03-25,59.836219787597656
2009-03-26,61.055747985839844
2009-03-27,59.953773498535156
2009-03-30,57.88209533691406
2009-03-31,58.41838073730469
2009-04-01,59.54970932006836
2009-04-02,61.29079818725586
2009-04-03,61.900535583496094
2009-04-06,61.41570281982422
2009-04-07,59.9831428527832
2009-04-08,60.629642486572266
2009-04-09,63.03923416137695
2009-04-13,63.05396270751953
2009-04-14,61.96669006347656
2009-04-15,62.62784957885742
2009-04-16,63.54618453979492
2009-04-17,63.972251892089844
2009-04-20,61.29079818725586
2009-04-21,62.488243103027344
2009-04-22,62.106258392333984
2009-04-23,62.71601104736328
2009-04-24,63.6636848449707
2009-04-27,63.061275482177734
2009-04-28,62.862918853759766
2009-04-29,64.19998931884766
2009-04-30,64.22201538085938
2009-05-01,64.56727600097656
2009-05-04,66.76385498046875
2009-05-05,66.53611755371094
2009-05-06,67.68950653076172
2009-05-07,66.74918365478516
2009-05-08,68.30661010742188
2009-05-11,67.02831268310547
2009-05-12,66.82997131347656
2009-05-13,65.1476821899414
2009-05-14,65.70600891113281
2009-05-15,65.16969299316406
2009-05-18,67.02096557617188
2009-05-19,66.94017028808594
2009-05-20,66.49201965332031
2009-05-21,65.53701782226562
2009-05-22,65.3974380493164
2009-05-26,67.07243347167969
2009-05-27,65.87493896484375
2009-05-28,66.79322814941406
2009-05-29,67.97601318359375
2009-06-01,69.62161254882812
2009-06-02,69.68036651611328
2009-06-03,68.79882049560547
2009-06-04,69.44530487060547
2009-06-05,69.45996856689453
2009-06-08,69.17349243164062
2009-06-09,69.5261001586914
2009-06-10,69.34976959228516
2009-06-11,69.65833282470703
2009-06-12,69.8493423461914
2009-06-15,68.2478256225586
2009-06-16,67.3221664428711
2009-06-17,67.2560806274414
2009-06-18,67.748291015625
2009-06-19,67.99797821044922
2009-06-22,65.95893859863281
2009-06-23,66.0106201171875
2009-06-24,66.5794906616211
2009-06-25,68.02750396728516
2009-06-26,67.85022735595703
2009-06-29,68.4855728149414
2009-06-30,67.9314956665039
2009-07-01,68.2122573852539
2009-07-02,66.35052490234375
2009-07-06,66.34310150146484
2009-07-07,65.05760192871094
2009-07-08,65.01325988769531
2009-07-09,65.1388931274414
2009-07-10,64.98373413085938
2009-07-13,66.5647201538086
2009-07-14,66.9415054321289
2009-07-15,68.89929962158203
2009-07-16,68.78850555419922
2009-07-17,69.54208374023438
2009-07-20,70.28083801269531
2009-07-21,70.60588836669922
2009-07-22,70.59112548828125
2009-07-23,72.14997100830078
2009-07-24,72.44550323486328
2009-07-27,72.65975189208984
2009-07-28,72.31989288330078
2009-07-29,72.142578125
2009-07-30,72.89617919921875
2009-07-31,72.99959564208984
2009-08-03,74.20379638671875
2009-08-04,74.3958969116211
2009-08-05,74.18159484863281
2009-08-06,73.79747772216797
2009-08-07,74.76527404785156
2009-08-10,74.6101303100586
2009-08-11,73.67925262451172
2009-08-12,74.46974182128906
2009-08-13,75.03862762451172
2009-08-14,74.4623794555664
2009-08-17,72.63017272949219
2009-08-18,73.20641326904297
2009-08-19,73.84917449951172
2009-08-20,74.6101303100586
2009-08-21,76.07291412353516
2009-08-24,76.06552124023438
2009-08-25,76.21329498291016
2009-08-26,76.22067260742188
2009-08-27,76.39063262939453
2009-08-28,76.37580871582031
2009-08-31,75.69617462158203
2009-09-01,74.02649688720703
2009-09-02,73.7457504272461
2009-09-03,74.35894012451172
2009-09-04,75.40062713623047
2009-09-08,76.05073547363281
2009-09-09,76.6344223022461
2009-09-10,77.41751861572266
2009-09-11,77.40274047851562
2009-09-14,77.779541015625
2009-09-15,78.10457611083984
2009-09-16,79.28665161132812
2009-09-17,79.16845703125
2009-09-18,79.21892547607422
2009-09-21,79.01851654052734
2009-09-22,79.47874450683594
2009-09-23,78.81806945800781
2009-09-24,77.94956970214844
2009-09-25,77.53392791748047
2009-09-28,78.92201232910156
2009-09-29,78.68446350097656
2009-09-30,78.38011932373047
2009-10-01,76.43527221679688
2009-10-02,76.07896423339844
2009-10-05,77.21466827392578
2009-10-06,78.32073211669922
2009-10-07,78.5360107421875
2009-10-08,79.13726043701172
2009-10-09,79.61978149414062
2009-10-12,79.93152618408203
2009-10-13,79.76821899414062
2009-10-14,81.14151763916016
2009-10-15,81.43843078613281
2009-10-16,80.82975006103516
2009-10-19,81.49777221679688
2009-10-20,81.0672607421875
2009-10-21,80.33980560302734
2009-10-22,81.1563491821289
2009-10-23,80.22845458984375
2009-10-26,79.35995483398438
2009-10-27,78.9962387084961
2009-10-28,77.50418853759766
2009-10-29,79.16696166992188
2009-10-30,76.87322235107422
2009-11-02,77.43738555908203
2009-11-03,77.68231964111328
2009-11-04,77.88279724121094
2009-11-05,79.31541442871094
2009-11-06,79.52324676513672
2009-11-09,81.33448791503906
2009-11-10,81.34934997558594
2009-11-11,81.76504516601562
2009-11-12,80.93364715576172
2009-11-13,81.37164306640625
2009-11-16,82.5518569946289
2009-11-17,82.64838409423828
2009-11-18,82.59640502929688
2009-11-19,81.52007293701172
2009-11-20,81.2305908203125
2009-11-23,82.26237487792969
2009-11-24,82.38856506347656
2009-11-25,82.67806243896484
2009-11-27,81.33448791503906
2009-11-30,81.60911560058594
2009-12-01,82.61869812011719
2009-12-02,82.58158874511719
2009-12-03,81.93578338623047
2009-12-04,82.40341186523438
2009-12-07,82.27721405029297
2009-12-08,81.36421203613281
2009-12-09,81.66854858398438
2009-12-10,82.1287612915039
2009-12-11,82.4776611328125
2009-12-14,83.04179382324219
2009-12-15,82.65583038330078
2009-12-16,82.78199005126953
2009-12-17,81.78734588623047
2009-12-18,82.25
2009-12-21,83.08589935302734
2009-12-22,83.3843994140625
2009-12-23,83.54856872558594
2009-12-24,83.94413757324219
2009-12-28,84.12324523925781
2009-12-29,84.00382232666016
2009-12-30,83.97396087646484
2009-12-31,83.16798400878906
2010-01-04,84.57848358154297
2010-01-05,84.80237579345703
2010-01-06,84.86204528808594
2010-01-07,85.22030639648438
2010-01-08,85.50394439697266
2010-01-11,85.623291015625
2010-01-12,84.82479095458984
2010-01-13,85.54122161865234
2010-01-14,85.77256774902344
2010-01-15,84.80985260009766
2010-01-19,85.86957550048828
2010-01-20,84.99641418457031
2010-01-21,83.36201477050781
2010-01-22,81.50371551513672
2010-01-25,81.92162322998047
2010-01-26,81.57833862304688
2010-01-27,81.9664077758789
2010-01-28,81.02604675292969
2010-01-29,80.14547729492188
2010-02-01,81.3917465209961
2010-02-02,82.37688446044922
2010-02-03,81.9664077758789
2010-02-04,79.43646240234375
2010-02-05,79.60067749023438
2010-02-08,79.02595520019531
2010-02-09,80.0185546875
2010-02-10,79.86183166503906
2010-02-11,80.69770050048828
2010-02-12,80.63056945800781
2010-02-16,81.89927673339844
2010-02-17,82.28731536865234
2010-02-18,82.77243041992188
2010-02-19,82.94407653808594
2010-02-22,82.95901489257812
2010-02-23,81.95149230957031
2010-02-24,82.70526885986328
2010-02-25,82.59333038330078
2010-02-26,82.64555358886719
2010-03-01,83.50382995605469
2010-03-02,83.73514556884766
2010-03-03,83.80980682373047
2010-03-04,84.06354522705078
2010-03-05,85.26508331298828
2010-03-08,85.280029296875
2010-03-09,85.42179107666016
2010-03-10,85.80241394042969
2010-03-11,86.16065979003906
2010-03-12,86.16807556152344
2010-03-15,86.19048309326172
2010-03-16,86.87709045410156
2010-03-17,87.39205169677734
2010-03-18,87.34725952148438
2010-03-19,86.90513610839844
2010-03-22,87.36974334716797
2010-03-23,87.98423767089844
2010-03-24,87.5571060180664
2010-03-25,87.41471099853516
2010-03-26,87.36223602294922
2010-03-29,87.91679382324219
2010-03-30,87.97674560546875
2010-03-31,87.67699432373047
2010-04-01,88.2765121459961
2010-04-05,88.99589538574219
2010-04-06,89.2057113647461
2010-04-07,88.69615173339844
2010-04-08,89.00338745117188
2010-04-09,89.5879135131836
2010-04-12,89.73029327392578
2010-04-13,89.79774475097656
2010-04-14,90.81687927246094
2010-04-15,90.89180755615234
2010-04-16,89.44551849365234
2010-04-19,89.78276824951172
2010-04-20,90.58457946777344
2010-04-21,90.41972351074219
2010-04-22,90.6894760131836
2010-04-23,91.28150939941406
2010-04-26,90.93678283691406
2010-04-27,88.78606414794922
2010-04-28,89.46051025390625
2010-04-29,90.5696029663086
2010-04-30,89.03336334228516
2010-05-03,90.18741607666016
2010-05-04,88.06664276123047
2010-05-05,87.54212951660156
2010-05-06,84.634521484375
2010-05-07,83.37557220458984
2010-05-10,87.04752349853516
2010-05-11,86.80021667480469
2010-05-12,88.01420593261719
2010-05-13,86.92010498046875
2010-05-14,85.34642028808594
2010-05-17,85.39138793945312
2010-05-18,84.2298583984375
2010-05-19,83.750244140625
2010-05-20,80.58788299560547
2010-05-21,81.76441192626953
2010-05-24,80.71527099609375
2010-05-25,80.7977066040039
2010-05-26,80.31062316894531
2010-05-27,83.00088500976562
2010-05-28,81.95926666259766
2010-06-01,80.58038330078125
2010-06-02,82.67863464355469
2010-06-03,82.96341705322266
2010-06-04,80.04833984375
2010-06-07,79.05166625976562
2010-06-08,79.89846801757812
2010-06-09,79.4713134765625
2010-06-10,81.79440307617188
2010-06-11,82.19156646728516
2010-06-14,82.06415557861328
2010-06-15,83.93009948730469
2010-06-16,83.90011596679688
2010-06-17,84.0350341796875
2010-06-18,84.12613677978516
2010-06-21,83.88520050048828
2010-06-22,82.49976348876953
2010-06-23,82.24378967285156
2010-06-24,80.88094329833984
2010-06-25,81.21977996826172
2010-06-28,80.9637680053711
2010-06-29,78.46401977539062
2010-06-30,77.71862030029297
2010-07-01,77.37226867675781
2010-07-02,76.95059204101562
2010-07-06,77.45507049560547
2010-07-07,79.89459228515625
2010-07-08,80.68518829345703
2010-07-09,81.28752899169922
2010-07-12,81.34024047851562
2010-07-13,82.56755065917969
2010-07-14,82.55998992919922
2010-07-15,82.58259582519531
2010-07-16,80.3087158203125
2010-07-19,80.78307342529297
2010-07-20,81.67906951904297
2010-07-21,80.617431640625
2010-07-22,82.41695404052734
2010-07-23,83.13225555419922
2010-07-26,83.99812316894531
2010-07-27,83.9906005859375
2010-07-28,83.44849395751953
2010-07-29,83.04188537597656
2010-07-30,83.02681732177734
2010-08-02,84.90165710449219
2010-08-03,84.49506378173828
2010-08-04,85.05976867675781
2010-08-05,84.96943664550781
2010-08-06,84.6230697631836
2010-08-09,85.07485961914062
2010-08-10,84.61553955078125
2010-08-11,82.29646301269531
2010-08-12,81.79199981689453
2010-08-13,81.55105590820312
2010-08-16,81.513427734375
2010-08-17,82.51481628417969
2010-08-18,82.66544342041016
2010-08-19,81.22730255126953
2010-08-20,80.9637680053711
2010-08-23,80.65506744384766
2010-08-24,79.4578857421875
2010-08-25,79.76658630371094
2010-08-26,79.23200225830078
2010-08-27,80.45930480957031
2010-08-30,79.29222869873047
2010-08-31,79.29222869873047
2010-09-01,81.66402435302734
2010-09-02,82.42446899414062
2010-09-03,83.4936752319336
2010-09-07,82.55247497558594
2010-09-08,83.13225555419922
2010-09-09,83.51624298095703
2010-09-10,83.93788146972656
2010-09-13,84.87152862548828
2010-09-14,84.81884765625
2010-09-15,85.142578125
2010-09-16,85.12002563476562
2010-09-17,85.15182495117188
2010-09-20,86.45380401611328
2010-09-21,86.2796859741211
2010-09-22,85.85581970214844
2010-09-23,85.15933990478516
2010-09-24,86.91556549072266
2010-09-27,86.49918365478516
2010-09-28,86.80201721191406
2010-09-29,86.65058898925781
2010-09-30,86.39324188232422
2010-10-01,86.7565689086914
2010-10-04,86.10558319091797
2010-10-05,87.83908081054688
2010-10-06,87.83146667480469
2010-10-07,87.72552490234375
2010-10-08,88.21753692626953
2010-10-11,88.3008041381836
2010-10-12,88.57331848144531
2010-10-13,89.26214599609375
2010-10-14,88.91395568847656
2010-10-15,89.09561157226562
2010-10-18,89.53466796875
2010-10-19,88.36138916015625
2010-10-20,89.22430419921875
2010-10-21,89.42112731933594
2010-10-22,89.58763122558594
2010-10-25,89.85260009765625
2010-10-26,89.86775207519531
2010-10-27,89.6103744506836
2010-10-28,89.62549591064453
2010-10-29,89.69366455078125
2010-11-01,89.72389221191406
2010-11-02,90.43545532226562
2010-11-03,90.79882049560547
2010-11-04,92.54742431640625
2010-11-05,92.89559936523438
2010-11-08,92.72152709960938
2010-11-09,92.05538940429688
2010-11-10,92.42630004882812
2010-11-11,92.07811737060547
2010-11-12,90.988037109375
2010-11-15,90.85939025878906
2010-11-16,89.4438247680664
2010-11-17,89.48927307128906
2010-11-18,90.80636596679688
2010-11-19,91.05619812011719
2010-11-22,90.98050689697266
2010-11-23,89.66337585449219
2010-11-24,90.988037109375
2010-11-26,89.92829132080078
2010-11-29,90.2008056640625
2010-11-30,89.69366455078125
2010-12-01,91.60121154785156
2010-12-02,92.7745132446289
2010-12-03,93.02429962158203
2010-12-06,92.92591094970703
2010-12-07,92.97891998291016
2010-12-08,93.31950378417969
2010-12-09,93.6828842163086
2010-12-10,94.2279052734375
2010-12-13,94.2884750366211
2010-12-14,94.3716812133789
2010-12-15,93.94024658203125
2010-12-16,94.48526000976562
2010-12-17,94.58648681640625
2010-12-20,94.81477355957031
2010-12-21,95.41593933105469
2010-12-22,95.7126693725586
2010-12-23,95.57571411132812
2010-12-27,95.61376953125
2010-12-28,95.75072479248047
2010-12-29,95.81920623779297
2010-12-30,95.66703796386719
2010-12-31,95.68988800048828
2011-01-03,96.6791000366211
2011-01-04,96.62582397460938
2011-01-05,97.12806701660156
2011-01-06,96.93782043457031
2011-01-07,96.74758911132812
2011-01-10,96.62582397460938
2011-01-11,96.96826171875
2011-01-12,97.84336853027344
2011-01-13,97.68354034423828
2011-01-14,98.39125061035156
2011-01-18,98.55867767333984
2011-01-19,97.59224700927734
2011-01-20,97.46287536621094
2011-01-21,97.68354034423828
2011-01-24,98.23905944824219
2011-01-25,98.29231262207031
2011-01-26,98.67278289794922
2011-01-27,98.91631317138672
2011-01-28,97.1889419555664
2011-01-31,97.91944885253906
2011-02-01,99.48702239990234
2011-02-02,99.29680633544922
2011-02-03,99.51746368408203
2011-02-04,99.79901885986328
2011-02-07,100.42296600341797
2011-02-08,100.87956237792969
2011-02-09,100.6512680053711
2011-02-10,100.6893539428711
2011-02-11,101.29045867919922
2011-02-14,101.5339584350586
2011-02-15,101.21439361572266
2011-02-16,101.85357666015625
2011-02-17,102.15795135498047
2011-02-18,102.37104034423828
2011-02-22,100.31645965576172
2011-02-23,99.70011901855469
2011-02-24,99.63160705566406
2011-02-25,100.69691467285156
2011-02-28,101.32093048095703
2011-03-01,99.63160705566406
2011-03-02,99.84471130371094
2011-03-03,101.56443786621094
2011-03-04,100.80345153808594
2011-03-07,100.01206970214844
2011-03-08,100.88716125488281
2011-03-09,100.74256896972656
2011-03-10,98.8782958984375
2011-03-11,99.56314086914062
2011-03-14,98.96195983886719
2011-03-15,97.82811737060547
2011-03-16,96.0170669555664
2011-03-17,97.28784942626953
2011-03-18,97.6417007446289
2011-03-21,99.15494537353516
2011-03-22,98.81103515625
2011-03-23,99.09379577636719
2011-03-24,100.04149627685547
2011-03-25,100.34717559814453
2011-03-28,100.1026382446289
2011-03-29,100.7751693725586
2011-03-30,101.47066497802734
2011-03-31,101.33311462402344
2011-04-01,101.76110076904297
2011-04-04,101.84514617919922
2011-04-05,101.82987213134766
2011-04-06,102.15084838867188
2011-04-07,101.89099884033203
2011-04-08,101.53948211669922
2011-04-11,101.2337646484375
2011-04-12,100.47710418701172
2011-04-13,100.46946716308594
2011-04-14,100.54590606689453
2011-04-15,100.91275787353516
2011-04-18,99.7816390991211
2011-04-19,100.35485076904297
2011-04-20,101.72285461425781
2011-04-21,102.24254608154297
2011-04-25,102.13556671142578
2011-04-26,103.01446533203125
2011-04-27,103.6870346069336
2011-04-28,104.02327728271484
2011-04-29,104.26783752441406
2011-05-02,104.1073226928711
2011-05-03,103.73284149169922
2011-05-04,103.04505157470703
2011-05-05,102.1126480102539
2011-05-06,102.56355285644531
2011-05-09,102.96092224121094
2011-05-10,103.83985900878906
2011-05-11,102.74700164794922
2011-05-12,103.23609161376953
2011-05-13,102.44125366210938
2011-05-16,101.79163360595703
2011-05-17,101.7763442993164
2011-05-18,102.68587493896484
2011-05-19,102.93038177490234
2011-05-20,102.1126480102539
2011-05-23,100.92805480957031
2011-05-24,100.84395599365234
2011-05-25,101.18022918701172
2011-05-26,101.64642333984375
2011-05-27,102.03620147705078
2011-05-31,103.0985336303711
2011-06-01,100.7828140258789
2011-06-02,100.67581176757812
2011-06-03,99.67463684082031
2011-06-06,98.61995697021484
2011-06-07,98.558837890625
2011-06-08,98.1461181640625
2011-06-09,98.89508056640625
2011-06-10,97.51944732666016
2011-06-13,97.59584045410156
2011-06-14,98.83395385742188
2011-06-15,97.0761489868164
2011-06-16,97.29015350341797
2011-06-17,97.58051300048828
2011-06-20,98.0796890258789
2011-06-21,99.42379760742188
2011-06-22,98.82472229003906
2011-06-23,98.54054260253906
2011-06-24,97.3961410522461
2011-06-27,98.26403045654297
2011-06-28,99.54667663574219
2011-06-29,100.39924621582031
2011-06-30,101.35926055908203
2011-07-01,102.8569564819336
2011-07-05,102.7724838256836
2011-07-06,102.89534759521484
2011-07-07,103.96296691894531
2011-07-08,103.2255859375
2011-07-11,101.35926055908203
2011-07-12,100.92149353027344
2011-07-13,101.25942993164062
2011-07-14,100.56049346923828
2011-07-15,101.14424896240234
2011-07-18,100.31472778320312
2011-07-19,101.94300079345703
2011-07-20,101.88156127929688
2011-07-21,103.2947769165039
2011-07-22,103.36385345458984
2011-07-25,102.78787231445312
2011-07-26,102.40381622314453
2011-07-27,100.30706787109375
2011-07-28,100.01520538330078
2011-07-29,99.33162689208984
2011-08-01,98.9092025756836
2011-08-02,96.38232421875
2011-08-03,96.90459442138672
2011-08-04,92.36543273925781
2011-08-05,92.22715759277344
2011-08-08,86.22105407714844
2011-08-09,90.2302474975586
2011-08-10,86.24408721923828
2011-08-11,90.11507415771484
2011-08-12,90.72181701660156
2011-08-15,92.64192199707031
2011-08-16,91.85083770751953
2011-08-17,91.91230010986328
2011-08-18,87.94914245605469
2011-08-19,86.51290893554688
2011-08-22,86.58203125
2011-08-23,89.43148803710938
2011-08-24,90.6910629272461
2011-08-25,89.30857849121094
2011-08-26,90.60662078857422
2011-08-29,93.21028137207031
2011-08-30,93.45606994628906
2011-08-31,93.87081146240234
2011-09-01,92.88772583007812
2011-09-02,90.51441955566406
2011-09-06,89.85392761230469
2011-09-07,92.38846588134766
2011-09-08,91.42841339111328
2011-09-09,89.03207397460938
2011-09-12,89.60813903808594
2011-09-13,90.42992401123047
2011-09-14,91.68189239501953
2011-09-15,93.26406860351562
2011-09-16,93.8160400390625
2011-09-19,92.88189697265625
2011-09-20,92.7737808227539
2011-09-21,90.04088592529297
2011-09-22,87.13035583496094
2011-09-23,87.65528106689453
2011-09-26,89.7397689819336
2011-09-27,90.74339294433594
2011-09-28,88.8905258178711
2011-09-29,89.59310150146484
2011-09-30,87.35423278808594
2011-10-03,84.8683090209961
2011-10-04,86.7288589477539
2011-10-05,88.334716796875
2011-10-06,89.93279266357422
2011-10-07,89.33061981201172
2011-10-10,92.31832885742188
2011-10-11,92.41098022460938
2011-10-12,93.22156524658203
2011-10-13,93.03631591796875
2011-10-14,94.62664031982422
2011-10-17,92.82015228271484
2011-10-18,94.63436889648438
2011-10-19,93.51494598388672
2011-10-20,93.92414093017578
2011-10-21,95.70751953125
2011-10-24,96.88096618652344
2011-10-25,94.99724578857422
2011-10-26,95.9622802734375
2011-10-27,99.30514526367188
2011-10-28,99.28199768066406
2011-10-31,96.88871002197266
2011-11-01,94.18659210205078
2011-11-02,95.72293853759766
2011-11-03,97.46769714355469
2011-11-04,96.87322998046875
2011-11-07,97.47543334960938
2011-11-08,98.72608947753906
2011-11-09,95.08216094970703
2011-11-10,95.97772216796875
2011-11-11,97.78424835205078
2011-11-14,96.85779571533203
2011-11-15,97.33647918701172
2011-11-16,95.79244232177734
2011-11-17,94.27153778076172
2011-11-18,94.17120361328125
2011-11-21,92.38009643554688
2011-11-22,92.01722717285156
2011-11-23,89.98681640625
2011-11-25,89.81697845458984
2011-11-28,92.41868591308594
2011-11-29,92.68116760253906
2011-11-30,96.49500274658203
2011-12-01,96.47954559326172
2011-12-02,96.39460754394531
2011-12-05,97.44454956054688
2011-12-06,97.47543334960938
2011-12-07,97.8382797241211
2011-12-08,95.69205474853516
2011-12-09,97.31331634521484
2011-12-12,95.89276885986328
2011-12-13,94.99724578857422
2011-12-14,93.98590087890625
2011-12-15,94.32559204101562
2011-12-16,94.46540069580078
2011-12-19,93.45542907714844
2011-12-20,96.28339385986328
2011-12-21,96.4698715209961
2011-12-22,97.32447052001953
2011-12-23,98.19463348388672
2011-12-27,98.27229309082031
2011-12-28,96.98265838623047
2011-12-29,97.98485565185547
2011-12-30,97.50318908691406
2012-01-03,99.05699920654297
2012-01-04,99.21238708496094
2012-01-05,99.47653198242188
2012-01-06,99.2201919555664
2012-01-09,99.46102142333984
2012-01-10,100.32339477539062
2012-01-11,100.37776184082031
2012-01-12,100.61861419677734
2012-01-13,100.09808349609375
2012-01-17,100.48651123046875
2012-01-18,101.5975341796875
2012-01-19,102.13359832763672
2012-01-20,102.5142822265625
2012-01-23,102.2501449584961
2012-01-24,102.13359832763672
2012-01-25,102.98820495605469
2012-01-26,102.45991516113281
2012-01-27,102.41331481933594
2012-01-30,102.06367492675781
2012-01-31,102.02484893798828
2012-02-01,102.91826629638672
2012-02-02,103.08145141601562
2012-02-03,104.5264892578125
2012-02-06,104.45658111572266
2012-02-07,104.72073364257812
2012-02-08,105.03148651123047
2012-02-09,105.1635971069336
2012-02-10,104.38670349121094
2012-02-13,105.1635971069336
2012-02-14,105.03148651123047
2012-02-15,104.54206085205078
2012-02-16,105.69966125488281
2012-02-17,105.97935485839844
2012-02-21,106.02597045898438
2012-02-22,105.6841049194336
2012-02-23,106.1502914428711
2012-02-24,106.38334655761719
2012-02-27,106.56201171875
2012-02-28,106.87279510498047
2012-02-29,106.45327758789062
2012-03-01,107.00489044189453
2012-03-02,106.67852783203125
2012-03-05,106.2435302734375
2012-03-06,104.68964385986328
2012-03-07,105.41997528076172
2012-03-08,106.46880340576172
2012-03-09,106.88059997558594
2012-03-12,106.8883285522461
2012-03-13,108.81507873535156
2012-03-14,108.69856262207031
2012-03-15,109.32786560058594
2012-03-16,109.4792251586914
2012-03-19,109.90840148925781
2012-03-20,109.58851623535156
2012-03-21,109.40902709960938
2012-03-22,108.62091064453125
2012-03-23,108.97205352783203
2012-03-26,110.50147247314453
2012-03-27,110.15812683105469
2012-03-28,109.6119155883789
2012-03-29,109.42459869384766
2012-03-30,109.87721252441406
2012-04-02,110.6809310913086
2012-04-03,110.22832489013672
2012-04-04,109.13592529296875
2012-04-05,109.0812759399414
2012-04-09,107.85617065429688
2012-04-10,106.04582214355469
2012-04-11,106.90418243408203
2012-04-12,108.30091094970703
2012-04-13,107.01344299316406
2012-04-16,106.94316101074219
2012-04-17,108.52725219726562
2012-04-18,108.16048431396484
2012-04-19,107.46601867675781
2012-04-20,107.6454849243164
2012-04-23,106.74029541015625
2012-04-24,107.14608001708984
2012-04-25,108.6130599975586
2012-04-26,109.37000274658203
2012-04-27,109.54946899414062
2012-04-30,109.14371490478516
2012-05-01,109.82260131835938
2012-05-02,109.49483489990234
2012-05-03,108.659912109375
2012-05-04,106.90418243408203
2012-05-07,106.98221588134766
2012-05-08,106.55303192138672
2012-05-09,105.92097473144531
2012-05-10,106.13946533203125
2012-05-11,105.81951904296875
2012-05-14,104.64907836914062
2012-05-15,104.04821014404297
2012-05-16,103.65022277832031
2012-05-17,102.11300659179688
2012-05-18,101.2390365600586
2012-05-21,102.97915649414062
2012-05-22,103.15863037109375
2012-05-23,103.21324157714844
2012-05-24,103.4161376953125
2012-05-25,103.08059692382812
2012-05-29,104.32910919189453
2012-05-30,102.81526184082031
2012-05-31,102.58898162841797
2012-06-01,100.00613403320312
2012-06-04,99.95930480957031
